□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□
# BTSB bench test - dual thermocouple log
# TC1 = HOT plate, TC2 = COLD plate, temps in deg C
# Hard limit 120 C on TC1 - cut power if ALARM appears
time_s,T1_hot_C,T2_cold_C,delta_C
1325.8,78.00,70.25,7.75
1326.8,77.50,70.00,7.50
1327.8,78.00,70.50,7.50
1328.8,78.00,70.25,7.75
1329.8,77.75,70.50,7.25
1330.8,77.75,70.25,7.50
1331.8,78.25,70.25,8.00
1332.8,78.25,70.25,8.00
1333.8,78.00,70.50,7.50
1334.8,78.00,70.50,7.50
1335.8,78.00,70.50,7.50
1336.8,78.00,70.50,7.50
1337.8,78.25,70.25,8.00
1338.8,78.25,70.25,8.00
1339.8,77.75,70.50,7.25
1340.8,78.25,70.25,8.00
1341.8,78.00,70.75,7.25
1342.8,78.25,70.25,8.00
1343.8,78.00,70.25,7.75
1344.8,78.50,70.25,8.25
1345.8,78.25,70.25,8.00
1346.8,78.00,70.25,7.75
1347.8,78.50,70.50,8.00
1348.8,78.25,70.50,7.75
1349.8,78.25,71.00,7.25
1350.8,78.25,71.00,7.25
1351.8,78.00,71.25,6.75
1352.9,78.50,70.75,7.75
1353.9,78.25,71.25,7.00
1354.9,78.50,71.00,7.50
1355.9,78.25,71.00,7.25
1356.9,78.25,70.75,7.50
1357.9,78.50,70.75,7.75
1358.9,78.25,70.50,7.75
1359.9,78.75,71.00,7.75
1360.9,78.50,70.75,7.75
1361.9,78.50,71.00,7.50
1362.9,78.50,70.75,7.75
1363.9,78.25,70.75,7.50
1364.9,78.50,70.50,8.00
1365.9,78.75,71.25,7.50
1366.9,78.50,71.00,7.50
1367.9,78.75,71.00,7.75
1368.9,78.50,71.25,7.25
1369.9,77.75,71.00,6.75
1370.9,78.50,71.00,7.50
1371.9,78.00,71.00,7.00
1372.9,78.25,70.50,7.75
1373.9,78.50,71.00,7.50
1374.9,78.50,70.75,7.75
1375.9,79.00,71.50,7.50
1376.9,78.75,71.50,7.25
1377.9,78.75,71.00,7.75
1378.9,78.75,70.75,8.00
1379.9,78.75,70.75,8.00
1380.9,78.75,71.50,7.25
1381.9,79.25,71.25,8.00
1382.9,79.00,71.50,7.50
1383.9,79.25,71.25,8.00
1384.9,78.75,71.25,7.50
1385.9,78.50,71.25,7.25
1386.9,79.00,71.75,7.25
1387.9,78.50,71.75,6.75
1388.9,78.25,71.25,7.00
1390.0,78.75,71.00,7.75
1391.0,78.50,71.75,6.75
1392.0,78.75,71.75,7.00
1393.0,78.75,71.25,7.50
1394.0,78.75,71.50,7.25
1395.0,79.00,71.25,7.75
1396.0,79.25,71.50,7.75
1397.0,79.00,71.75,7.25
1398.0,79.50,71.50,8.00
1399.0,79.00,71.75,7.25
1400.0,78.75,71.50,7.25
1401.0,79.00,71.50,7.50
1402.0,79.25,71.50,7.75
1403.0,79.25,72.00,7.25
1404.0,79.50,71.75,7.75
1405.0,79.25,71.50,7.75
1406.0,79.50,72.00,7.50
1407.0,79.25,71.75,7.50
1408.0,78.75,71.75,7.00
1409.0,79.25,71.75,7.50
1410.0,79.50,72.00,7.50
1411.0,79.50,72.00,7.50
1412.0,79.50,71.75,7.75
1413.0,79.50,72.00,7.50
1414.0,79.75,72.00,7.75
1415.0,79.00,72.25,6.75
1416.0,79.75,71.75,8.00
1417.0,79.50,72.00,7.50
1418.0,79.50,72.25,7.25
1419.0,79.75,72.00,7.75
1420.0,79.25,72.00,7.25
1421.0,79.50,72.50,7.00
1422.0,79.25,71.75,7.50
1423.0,80.00,72.00,8.00
1424.0,79.50,72.00,7.50
1425.0,79.50,71.75,7.75
1426.1,79.50,72.25,7.25
1427.1,79.75,72.50,7.25
1428.1,80.00,72.00,8.00
1429.1,80.25,72.00,8.25
1430.1,79.50,72.50,7.00
1431.1,80.00,72.50,7.50
1432.1,80.00,72.00,8.00
1433.1,80.00,72.25,7.75
1434.1,79.75,72.75,7.00
1435.1,80.00,72.25,7.75
1436.1,80.00,72.25,7.75
1437.1,80.25,72.00,8.25
1438.1,80.00,71.75,8.25
1439.1,80.25,72.00,8.25
1440.1,80.25,72.25,8.00
1441.1,79.75,72.00,7.75
1442.1,80.00,72.75,7.25
1443.1,80.00,72.75,7.25
1444.1,79.75,72.50,7.25
1445.1,80.00,72.75,7.25
1446.1,80.00,73.00,7.00
1447.1,80.25,72.75,7.50
1448.1,80.25,72.25,8.00
1449.1,80.00,73.00,7.00
1450.1,80.25,73.00,7.25
1451.1,80.25,72.75,7.50
1452.1,79.75,73.00,6.75
1453.1,79.75,72.75,7.00
1454.1,80.25,72.75,7.50
1455.1,79.75,72.50,7.25
1456.1,80.25,72.75,7.50
1457.1,80.50,72.75,7.75
1458.1,80.25,72.75,7.50
1459.1,80.50,73.00,7.50
1460.1,80.25,72.75,7.50
1461.1,80.25,73.00,7.25
1462.1,80.00,73.00,7.00
1463.2,80.50,72.50,8.00
1464.2,80.00,73.00,7.00
1465.2,80.50,72.50,8.00
1466.2,80.00,72.75,7.25
1467.2,80.00,73.25,6.75
1468.2,80.50,73.00,7.50
1469.2,80.50,73.00,7.50
1470.2,80.00,72.25,7.75
1471.2,80.00,73.25,6.75
1472.2,80.50,73.00,7.50
1473.2,80.75,73.00,7.75
1474.2,80.50,73.00,7.50
1475.2,80.50,72.75,7.75
1476.2,80.75,72.75,8.00
1477.2,80.75,73.25,7.50
1478.2,81.00,72.75,8.25
1479.2,80.50,73.00,7.50
1480.2,80.75,73.25,7.50
1481.2,80.75,72.75,8.00
1482.2,80.50,72.75,7.75
1483.2,80.50,73.00,7.50
1484.2,81.00,73.25,7.75
1485.2,80.00,73.25,6.75
1486.2,81.00,73.50,7.50
1487.2,80.75,72.75,8.00
1488.2,80.75,73.50,7.25
1489.2,81.00,73.25,7.75
1490.2,81.00,73.50,7.50
1491.2,80.75,73.75,7.00
1492.2,81.00,73.75,7.25
1493.2,81.00,73.75,7.25
1494.2,80.75,73.75,7.00
1495.2,80.75,73.50,7.25
1496.2,81.00,73.00,8.00
1497.2,81.00,73.75,7.25
1498.2,81.25,73.75,7.50
1499.2,81.00,74.00,7.00
1500.3,81.25,74.00,7.25
1501.3,81.00,73.00,8.00
1502.3,81.00,74.00,7.00
1503.3,81.00,73.75,7.25
1504.3,81.25,73.75,7.50
1505.3,80.75,74.00,6.75
1506.3,81.25,74.00,7.25
1507.3,80.75,73.75,7.00
1508.3,80.50,73.75,6.75
1509.3,81.25,74.00,7.25
1510.3,81.25,73.75,7.50
1511.3,81.00,73.75,7.25
1512.3,81.75,74.00,7.75
1513.3,81.25,74.00,7.25
1514.3,81.25,74.00,7.25
1515.3,81.00,74.25,6.75
1516.3,81.50,74.00,7.50
1517.3,81.25,74.25,7.00
1518.3,81.50,73.75,7.75
1519.3,81.50,74.00,7.50
1520.3,81.25,74.25,7.00
1521.3,81.25,74.25,7.00
1522.3,81.25,74.25,7.00
1523.3,81.50,74.25,7.25
1524.3,81.00,73.50,7.50
1525.3,81.50,74.00,7.50
1526.3,81.50,74.50,7.00
1527.3,81.50,74.00,7.50
1528.3,81.75,74.50,7.25
1529.3,81.50,74.50,7.00
1530.3,81.75,74.25,7.50
1531.3,81.50,74.50,7.00
1532.3,81.25,74.25,7.00
1533.3,81.75,74.50,7.25
1534.3,81.50,74.50,7.00
1535.3,81.75,74.50,7.25
1536.3,81.75,74.25,7.50
1537.4,81.25,74.25,7.00
1538.4,82.00,74.00,8.00
1539.4,81.75,74.00,7.75
1540.4,81.75,74.50,7.25
1541.4,81.50,74.50,7.00
1542.4,81.00,74.50,6.50
1543.4,81.75,74.50,7.25
1544.4,81.75,74.50,7.25
1545.4,81.25,74.50,6.75
1546.4,81.75,74.50,7.25
1547.4,81.75,74.75,7.00
1548.4,81.50,74.50,7.00
1549.4,81.50,74.75,6.75
1550.4,82.25,74.25,8.00
1551.4,82.25,74.50,7.75
1552.4,82.00,74.25,7.75
1553.4,81.25,74.50,6.75
1554.4,81.75,74.25,7.50
1555.4,82.00,74.75,7.25
1556.4,82.00,74.25,7.75
1557.4,82.00,75.00,7.00
1558.4,82.00,75.00,7.00
1559.4,82.00,74.00,8.00
1560.4,82.00,74.50,7.50
1561.4,82.25,74.75,7.50
1562.4,82.00,75.00,7.00
1563.4,82.00,74.00,8.00
1564.4,82.00,74.75,7.25
1565.4,82.00,74.25,7.75
1566.4,82.00,74.75,7.25
1567.4,82.00,74.75,7.25
1568.4,82.25,74.75,7.50
1569.4,81.50,75.00,6.50
1570.4,82.00,74.75,7.25
1571.4,82.25,74.75,7.50
1572.4,82.25,74.75,7.50
1573.4,82.25,74.75,7.50
1574.5,82.25,74.50,7.75
1575.5,82.50,75.00,7.50
1576.5,82.00,74.75,7.25
1577.5,82.00,75.00,7.00
1578.5,82.50,75.25,7.25
1579.5,81.75,75.25,6.50
1580.5,82.25,74.75,7.50
1581.5,82.25,74.75,7.50
1582.5,82.50,74.75,7.75
1583.5,82.25,74.25,8.00
1584.5,82.50,74.25,8.25
1585.5,81.75,75.25,6.50
1586.5,82.50,75.25,7.25
1587.5,82.50,75.25,7.25
1588.5,82.50,75.25,7.25
1589.5,82.50,75.00,7.50
1590.5,82.75,74.75,8.00
1591.5,82.50,75.25,7.25
1592.5,82.25,75.25,7.00
1593.5,82.75,75.50,7.25
1594.5,82.50,75.00,7.50
1595.5,82.50,75.50,7.00
1596.5,82.75,75.25,7.50
1597.5,82.75,75.00,7.75
1598.5,82.75,74.75,8.00
1599.5,82.50,75.50,7.00
1600.5,82.75,75.25,7.50
1601.5,82.50,75.75,6.75
1602.5,82.50,75.50,7.00
1603.5,82.75,75.75,7.00
1604.5,82.50,75.25,7.25
1605.5,82.50,75.25,7.25
1606.5,82.50,75.25,7.25
1607.5,82.75,75.75,7.00
1608.5,83.00,75.50,7.50
1609.5,82.75,75.75,7.00
1610.5,83.00,75.75,7.25
1611.6,83.00,75.75,7.25
1612.6,82.75,75.75,7.00
1613.6,82.75,75.75,7.00
1614.6,83.00,75.75,7.25
1615.6,82.25,75.00,7.25
1616.6,82.75,75.75,7.00
1617.6,82.50,75.50,7.00
1618.6,83.25,76.00,7.25
1619.6,83.25,76.00,7.25
1620.6,82.75,75.75,7.00
1621.6,82.50,75.50,7.00
1622.6,83.00,75.75,7.25
1623.6,83.25,75.50,7.75
1624.6,83.00,75.25,7.75
1625.6,83.00,75.50,7.50
1626.6,83.25,75.50,7.75
1627.6,82.75,75.25,7.50
1628.6,83.25,75.50,7.75
1629.6,83.25,75.75,7.50
1630.6,83.25,75.50,7.75
1631.6,83.25,76.00,7.25
1632.6,83.25,75.75,7.50
1633.6,83.50,76.00,7.50
1634.6,83.00,75.50,7.50
1635.6,83.50,76.00,7.50
1636.6,83.25,76.00,7.25
1637.6,83.50,76.00,7.50
1638.6,83.50,76.25,7.25
1639.6,83.25,76.00,7.25
1640.6,83.25,76.00,7.25
1641.6,83.50,75.75,7.75
1642.6,83.50,75.50,8.00
1643.6,83.50,75.75,7.75
1644.6,83.50,76.00,7.50
1645.6,82.75,76.00,6.75
1646.6,83.25,76.25,7.00
1647.6,83.00,76.00,7.00
1648.7,83.25,76.25,7.00
1649.7,83.25,76.25,7.00
1650.7,83.50,76.25,7.25
1651.7,83.50,76.25,7.25
1652.7,83.50,76.50,7.00
1653.7,83.75,76.50,7.25
1654.7,83.25,76.50,6.75
1655.7,83.25,76.50,6.75
1656.7,83.25,76.50,6.75
1657.7,83.75,76.50,7.25
1658.7,83.75,76.50,7.25
1659.7,83.50,75.75,7.75
1660.7,83.50,76.50,7.00
1661.7,83.25,76.00,7.25
1662.7,83.75,76.50,7.25
1663.7,83.00,75.75,7.25
1664.7,83.75,76.50,7.25
1665.7,83.75,76.50,7.25
1666.7,84.00,76.50,7.50
1667.7,83.50,76.75,6.75
1668.7,83.75,76.50,7.25
1669.7,83.75,76.75,7.00
1670.7,83.75,76.75,7.00
1671.7,83.50,76.25,7.25
1672.7,83.75,76.75,7.00
1673.7,83.75,76.75,7.00
1674.7,83.75,76.75,7.00
1675.7,83.75,76.25,7.50
1676.7,83.50,76.75,6.75
1677.7,84.00,76.75,7.25
1678.7,84.00,76.25,7.75
1679.7,84.00,76.75,7.25
1680.7,84.00,76.75,7.25
1681.7,83.75,76.75,7.00
1682.7,83.75,76.75,7.00
1683.7,83.50,76.50,7.00
1684.7,83.75,77.00,6.75
1685.8,83.50,77.00,6.50
1686.8,84.25,77.00,7.25
1687.8,84.25,77.00,7.25
1688.8,84.25,77.00,7.25
1689.8,84.25,77.00,7.25
1690.8,83.75,76.75,7.00
1691.8,84.00,77.00,7.00
1692.8,84.25,76.75,7.50
1693.8,84.00,77.00,7.00
1694.8,84.00,76.50,7.50
1695.8,84.00,76.50,7.50
1696.8,84.50,77.00,7.50
1697.8,84.00,77.25,6.75
1698.8,84.25,76.75,7.50
1699.8,84.00,77.25,6.75
1700.8,84.25,76.50,7.75
1701.8,84.00,76.75,7.25
1702.8,84.25,77.00,7.25
1703.8,84.50,77.00,7.50
1704.8,84.25,76.50,7.75
1705.8,84.25,77.25,7.00
1706.8,84.25,77.25,7.00
1707.8,84.00,77.25,6.75
1708.8,84.25,77.00,7.25
1709.8,84.50,77.00,7.50
1710.8,84.50,77.25,7.25
1711.8,83.75,76.75,7.00
1712.8,84.50,77.25,7.25
1713.8,84.25,77.50,6.75
1714.8,83.75,77.50,6.25
1715.8,84.25,77.25,7.00
1716.8,84.50,77.25,7.25
1717.8,84.50,77.50,7.00
1718.8,84.50,77.50,7.00
1719.8,84.50,77.00,7.50
1720.8,84.75,77.25,7.50
1721.9,84.75,77.50,7.25
1722.9,84.75,76.75,8.00
1723.9,84.50,77.50,7.00
1724.9,84.75,77.00,7.75
1725.9,84.50,77.50,7.00
1726.9,84.25,77.25,7.00
1727.9,84.00,77.25,6.75
1728.9,84.75,77.50,7.25
1729.9,84.50,77.00,7.50
1730.9,84.75,77.25,7.50
1731.9,84.50,77.00,7.50
1732.9,84.50,77.25,7.25
1733.9,85.00,77.50,7.50
1734.9,84.75,77.75,7.00
1735.9,84.50,77.50,7.00
1736.9,84.50,77.50,7.00
1737.9,85.00,77.25,7.75
1738.9,84.50,77.00,7.50
1739.9,84.75,77.00,7.75
1740.9,84.25,77.50,6.75
1741.9,85.00,78.00,7.00
1742.9,84.50,77.75,6.75
1743.9,85.25,78.00,7.25
1744.9,84.75,77.50,7.25
1745.9,84.75,77.50,7.25
1746.9,84.75,77.75,7.00
1747.9,84.50,77.75,6.75
1748.9,85.25,77.50,7.75
1749.9,85.00,78.00,7.00
1750.9,84.75,77.75,7.00
1751.9,85.00,78.00,7.00
1752.9,85.25,78.00,7.25
1753.9,85.25,78.00,7.25
1754.9,85.25,77.50,7.75
1755.9,85.00,77.50,7.50
1756.9,84.75,77.50,7.25
1757.9,84.75,78.00,6.75
1759.0,85.25,77.75,7.50
1760.0,85.25,78.00,7.25
1761.0,85.00,77.75,7.25
1762.0,84.75,78.00,6.75
1763.0,85.25,77.50,7.75
1764.0,84.75,78.25,6.50
1765.0,85.25,77.50,7.75
1766.0,84.75,78.00,6.75
1767.0,85.25,77.75,7.50
1768.0,85.50,78.00,7.50
1769.0,85.25,78.00,7.25
1770.0,85.00,78.25,6.75
1771.0,84.75,77.75,7.00
1772.0,85.25,77.75,7.50
1773.0,84.75,77.75,7.00
1774.0,85.25,78.25,7.00
1775.0,85.25,77.75,7.50
1776.0,85.25,78.25,7.00
1777.0,85.00,78.00,7.00
1778.0,85.75,77.75,8.00
1779.0,84.75,78.25,6.50
1780.0,85.00,78.00,7.00
1781.0,85.25,78.00,7.25
1782.0,85.50,78.25,7.25
1783.0,85.25,77.75,7.50
1784.0,85.50,78.25,7.25
1785.0,85.50,78.00,7.50
1786.0,85.25,78.50,6.75
1787.0,85.75,78.00,7.75
1788.0,85.75,78.00,7.75
1789.0,84.75,78.25,6.50
1790.0,85.75,78.00,7.75
1791.0,85.50,78.50,7.00
1792.0,85.25,78.25,7.00
1793.0,85.25,77.50,7.75
1794.0,85.25,78.50,6.75
1795.0,84.75,78.00,6.75
1796.1,85.25,78.50,6.75
1797.1,85.25,78.50,6.75
1798.1,85.50,78.25,7.25
1799.1,85.75,78.50,7.25
1800.1,86.00,78.25,7.75
1801.1,85.50,78.50,7.00
1802.1,85.50,78.50,7.00
1803.1,85.75,78.50,7.25
1804.1,85.50,78.50,7.00
1805.1,85.25,78.00,7.25
1806.1,85.50,78.25,7.25
1807.1,85.75,78.00,7.75
1808.1,86.00,78.75,7.25
1809.1,85.75,78.75,7.00
1810.1,85.75,78.75,7.00
1811.1,85.25,78.75,6.50
1812.1,85.75,78.50,7.25
1813.1,85.50,78.75,6.75
1814.1,86.00,78.25,7.75
1815.1,85.50,78.50,7.00
1816.1,85.75,78.50,7.25
1817.1,85.25,78.75,6.50
1818.1,86.00,78.75,7.25
1819.1,85.50,78.75,6.75
1820.1,85.25,78.25,7.00
1821.1,85.75,78.75,7.00
1822.1,86.00,79.00,7.00
1823.1,86.00,78.50,7.50
1824.1,86.00,78.25,7.75
1825.1,86.25,79.00,7.25
1826.1,85.75,78.50,7.25
1827.1,85.75,78.75,7.00
1828.1,86.00,78.50,7.50
1829.1,86.25,78.75,7.50
1830.1,86.25,78.50,7.75
1831.1,86.00,78.75,7.25
1832.1,86.25,79.00,7.25
1833.2,85.75,79.00,6.75
1834.2,86.25,78.50,7.75
1835.2,85.75,79.00,6.75
1836.2,86.00,79.00,7.00
1837.2,86.00,79.00,7.00
1838.2,85.75,79.00,6.75
1839.2,86.00,78.75,7.25
1840.2,86.25,78.50,7.75
1841.2,85.75,79.00,6.75
1842.2,86.25,78.75,7.50
1843.2,86.25,79.00,7.25
1844.2,86.50,78.75,7.75
1845.2,86.25,79.00,7.25
1846.2,86.25,79.00,7.25
1847.2,86.00,79.25,6.75
1848.2,86.50,79.00,7.50
1849.2,86.25,79.25,7.00
1850.2,85.75,79.00,6.75
1851.2,86.00,79.00,7.00
1852.2,85.75,79.00,6.75
1853.2,86.00,78.75,7.25
1854.2,86.25,79.25,7.00
1855.2,85.50,79.50,6.00
1856.2,86.00,79.00,7.00
1857.2,86.00,79.25,6.75
1858.2,86.50,79.50,7.00
1859.2,86.50,79.25,7.25
1860.2,86.00,79.50,6.50
1861.2,86.25,79.25,7.00
1862.2,86.50,79.50,7.00
1863.2,86.75,79.25,7.50
1864.2,86.50,79.00,7.50
1865.2,86.50,79.50,7.00
1866.2,86.50,79.25,7.25
1867.2,86.50,79.75,6.75
1868.2,86.50,79.00,7.50
1869.2,86.50,79.25,7.25
1870.3,86.75,79.25,7.50
1871.3,86.75,79.50,7.25
1872.3,86.75,79.50,7.25
1873.3,86.50,79.25,7.25
1874.3,86.50,79.50,7.00
1875.3,86.50,79.25,7.25
1876.3,86.75,79.50,7.25
1877.3,86.25,79.50,6.75
1878.3,86.25,79.50,6.75
1879.3,86.75,79.50,7.25
1880.3,86.75,80.00,6.75
1881.3,85.75,79.50,6.25
1882.3,86.50,79.50,7.00
1883.3,86.75,79.50,7.25
1884.3,86.50,79.25,7.25
1885.3,87.00,80.00,7.00
1886.3,86.75,79.75,7.00
1887.3,86.75,79.75,7.00
1888.3,86.75,79.75,7.00
1889.3,86.75,79.75,7.00
1890.3,87.00,79.50,7.50
1891.3,86.75,80.00,6.75
1892.3,87.00,79.50,7.50
1893.3,86.75,79.50,7.25
1894.3,86.50,80.00,6.50
1895.3,87.00,79.75,7.25
1896.3,86.50,79.75,6.75
1897.3,87.00,80.00,7.00
1898.3,87.00,79.75,7.25
1899.3,87.00,80.00,7.00
1900.3,87.00,80.25,6.75
1901.3,86.50,79.25,7.25
1902.3,86.50,79.25,7.25
1903.3,86.75,79.25,7.50
1904.3,86.75,80.25,6.50
1905.3,87.25,79.75,7.50
1906.3,87.00,80.00,7.00
1907.4,87.00,80.00,7.00
1908.4,86.50,80.00,6.50
1909.4,87.00,80.25,6.75
1910.4,87.00,80.00,7.00
1911.4,86.75,80.25,6.50
1912.4,87.25,80.25,7.00
1913.4,86.75,80.00,6.75
1914.4,87.00,79.50,7.50
1915.4,87.00,79.75,7.25
1916.4,86.50,80.00,6.50
1917.4,87.00,80.00,7.00
1918.4,86.75,80.25,6.50
1919.4,86.75,80.00,6.75
1920.4,87.00,80.00,7.00
1921.4,87.00,80.00,7.00
1922.4,87.25,80.75,6.50
1923.4,87.25,80.00,7.25
1924.4,86.75,80.25,6.50
1925.4,87.25,80.00,7.25
1926.4,87.50,79.75,7.75
1927.4,87.25,80.25,7.00
1928.4,87.50,80.25,7.25
1929.4,87.25,80.25,7.00
1930.4,87.00,80.50,6.50
1931.4,87.00,80.00,7.00
1932.4,87.25,80.25,7.00
1933.4,87.50,79.75,7.75
1934.4,87.50,79.75,7.75
1935.4,87.25,80.75,6.50
1936.4,87.25,80.25,7.00
1937.4,87.50,79.75,7.75
1938.4,87.50,80.50,7.00
1939.4,87.50,80.75,6.75
1940.4,87.25,80.50,6.75
1941.4,87.50,80.50,7.00
1942.4,87.00,80.75,6.25
1943.5,87.25,81.00,6.25
1944.5,87.25,80.25,7.00
1945.5,87.50,80.75,6.75
1946.5,87.50,80.00,7.50
1947.5,87.00,80.50,6.50
1948.5,87.50,80.25,7.25
1949.5,87.50,80.50,7.00
1950.5,87.50,80.50,7.00
1951.5,87.25,80.25,7.00
1952.5,87.00,80.50,6.50
1953.5,87.75,80.75,7.00
1954.5,87.50,80.25,7.25
1955.5,87.75,80.25,7.50
1956.5,87.25,80.50,6.75
1957.5,87.50,80.75,6.75
1958.5,87.50,80.50,7.00
1959.5,87.50,80.75,6.75
1960.5,87.50,80.75,6.75
1961.5,87.50,80.75,6.75
1962.5,87.75,80.50,7.25
1963.5,87.50,80.75,6.75
1964.5,87.25,80.75,6.50
1965.5,87.75,80.75,7.00
1966.5,87.50,81.00,6.50
1967.5,87.50,80.75,6.75
1968.5,88.00,80.75,7.25
1969.5,87.50,80.75,6.75
1970.5,87.75,80.50,7.25
1971.5,87.50,81.00,6.50
1972.5,87.75,81.00,6.75
1973.5,88.00,81.00,7.00
1974.5,88.00,80.25,7.75
1975.5,88.00,81.00,7.00
1976.5,87.75,81.00,6.75
1977.5,87.25,81.00,6.25
1978.5,88.00,81.00,7.00
1979.5,88.00,81.00,7.00
1980.6,87.75,81.00,6.75
1981.6,87.50,80.75,6.75
1982.6,88.00,81.00,7.00
1983.6,87.25,81.00,6.25
1984.6,87.75,81.00,6.75
1985.6,88.00,81.25,6.75
1986.6,88.25,81.00,7.25
1987.6,87.50,81.00,6.50
1988.6,87.75,80.50,7.25
1989.6,87.75,81.25,6.50
1990.6,87.75,81.00,6.75
1991.6,88.25,80.75,7.50
1992.6,87.75,80.75,7.00
1993.6,87.75,81.00,6.75
1994.6,88.25,81.00,7.25
1995.6,88.00,80.75,7.25
1996.6,88.00,81.25,6.75
1997.6,87.50,81.00,6.50
1998.6,87.75,81.00,6.75
1999.6,87.75,81.25,6.50
2000.6,88.00,81.25,6.75
2001.6,87.50,81.25,6.25
2002.6,88.25,81.25,7.00
2003.6,88.00,81.25,6.75
2004.6,88.25,81.25,7.00
2005.6,88.00,81.25,6.75
2006.6,88.00,81.25,6.75
2007.6,88.50,80.75,7.75
2008.6,88.25,81.25,7.00
2009.6,88.50,81.25,7.25
2010.6,88.25,81.25,7.00
2011.6,88.25,80.75,7.50
2012.6,87.50,81.50,6.00
2013.6,87.75,81.50,6.25
2014.6,88.00,81.00,7.00
2015.6,88.00,81.00,7.00
2016.6,88.00,80.75,7.25
2017.7,88.25,81.00,7.25
2018.7,88.00,81.50,6.50
2019.7,88.25,81.50,6.75
2020.7,88.00,81.50,6.50
2021.7,88.50,81.25,7.25
2022.7,88.50,81.50,7.00
2023.7,88.00,81.50,6.50
