
# BTSB bench test - dual thermocouple log
# TC1 = HOT plate, TC2 = COLD plate, temps in deg C
# Hard limit 120 C on TC1 - cut power if ALARM appears
time_s,T1_hot_C,T2_cold_C,delta_C
1688.8,70.50,61.50,9.00
1689.8,71.00,61.50,9.50
1690.8,70.50,61.25,9.25
1691.8,70.25,61.25,9.00
1692.8,70.50,61.75,8.75
1693.8,70.50,61.75,8.75
1694.8,71.00,61.75,9.25
1695.8,70.50,61.25,9.25
1696.8,69.75,61.75,8.00
1697.8,70.50,61.75,8.75
1698.8,70.75,61.25,9.50
1699.8,70.50,61.75,8.75
1700.8,70.75,62.00,8.75
1701.8,71.00,62.25,8.75
1702.8,70.50,62.00,8.50
1703.8,70.50,62.00,8.50
1704.8,70.50,62.00,8.50
1705.8,70.75,61.75,9.00
1706.8,70.50,61.50,9.00
1707.8,70.50,62.00,8.50
1708.8,70.75,62.25,8.50
1709.8,71.00,62.00,9.00
1710.8,71.00,62.25,8.75
1711.8,71.25,61.75,9.50
1712.9,71.25,62.00,9.25
1713.9,71.00,62.00,9.00
1714.9,71.25,61.75,9.50
1715.9,71.25,62.00,9.25
1716.9,71.00,62.25,8.75
1717.9,71.25,62.25,9.00
1718.9,71.00,62.00,9.00
1719.9,71.00,62.25,8.75
1720.9,70.75,62.00,8.75
1721.9,71.25,61.75,9.50
1722.9,71.00,62.25,8.75
1723.9,71.50,62.00,9.50
1724.9,71.25,62.00,9.25
1725.9,71.00,62.25,8.75
1726.9,71.00,62.25,8.75
1727.9,71.25,62.25,9.00
1728.9,71.50,61.75,9.75
1729.9,71.25,62.25,9.00
1730.9,70.50,61.75,8.75
1731.9,71.00,62.25,8.75
1732.9,71.50,62.50,9.00
1733.9,71.50,62.25,9.25
1734.9,71.25,62.00,9.25
1735.9,71.50,62.25,9.25
1736.9,71.75,62.25,9.50
1737.9,71.50,62.25,9.25
1738.9,71.50,62.25,9.25
1739.9,71.50,62.50,9.00
1740.9,71.75,61.25,10.50
1741.9,71.25,62.50,8.75
1742.9,71.50,62.75,8.75
1743.9,71.75,62.25,9.50
1744.9,71.50,62.75,8.75
1745.9,71.75,62.50,9.25
1746.9,71.50,62.50,9.00
1747.9,71.75,62.75,9.00
1748.9,71.75,62.25,9.50
1750.0,72.00,63.00,9.00
1751.0,71.75,62.50,9.25
1752.0,72.00,62.75,9.25
1753.0,71.75,62.50,9.25
1754.0,71.25,62.50,8.75
1755.0,72.00,63.25,8.75
1756.0,71.75,62.75,9.00
1757.0,71.75,62.75,9.00
1758.0,71.50,62.75,8.75
1759.0,71.50,62.75,8.75
1760.0,71.75,62.75,9.00
1761.0,72.25,62.75,9.50
1762.0,72.00,62.50,9.50
1763.0,71.75,62.75,9.00
1764.0,72.25,62.75,9.50
1765.0,72.25,63.25,9.00
1766.0,72.00,62.75,9.25
1767.0,72.25,62.50,9.75
1768.0,72.00,62.75,9.25
1769.0,71.75,63.00,8.75
1770.0,71.75,63.00,8.75
1771.0,72.25,63.00,9.25
1772.0,72.50,63.00,9.50
1773.0,72.25,62.75,9.50
1774.0,72.50,63.00,9.50
1775.0,72.25,63.00,9.25
1776.0,72.50,63.00,9.50
1777.0,72.50,63.00,9.50
1778.0,72.50,63.50,9.00
1779.0,72.25,63.25,9.00
1780.0,72.25,63.25,9.00
1781.0,72.50,63.25,9.25
1782.0,72.50,63.25,9.25
1783.0,72.50,62.75,9.75
1784.0,72.50,63.00,9.50
1785.0,72.50,63.25,9.25
1786.0,72.50,62.75,9.75
1787.1,72.25,63.25,9.00
1788.1,72.25,63.25,9.00
1789.1,72.50,63.25,9.25
1790.1,72.50,63.50,9.00
1791.1,72.75,63.25,9.50
1792.1,72.75,63.50,9.25
1793.1,72.75,63.50,9.25
1794.1,72.75,63.50,9.25
1795.1,72.75,63.50,9.25
1796.1,72.75,63.75,9.00
1797.1,73.00,63.50,9.50
1798.1,72.75,63.50,9.25
1799.1,72.75,63.50,9.25
1800.1,72.50,63.75,8.75
1801.1,73.00,63.50,9.50
1802.1,72.75,64.00,8.75
1803.1,73.00,63.50,9.50
1804.1,73.25,63.25,10.00
1805.1,73.00,63.50,9.50
1806.1,73.00,63.75,9.25
1807.1,73.00,63.50,9.50
1808.1,73.25,63.75,9.50
1809.1,73.00,63.75,9.25
1810.1,73.00,63.25,9.75
1811.1,73.00,63.50,9.50
1812.1,72.75,63.75,9.00
1813.1,72.75,63.75,9.00
1814.1,73.00,63.75,9.25
1815.1,73.25,64.00,9.25
1816.1,73.25,63.25,10.00
1817.1,73.25,64.00,9.25
1818.1,73.25,63.75,9.50
1819.1,73.00,64.00,9.00
1820.1,73.50,63.50,10.00
1821.1,73.50,64.00,9.50
1822.1,73.00,64.25,8.75
1823.1,73.50,64.25,9.25
1824.2,73.25,64.00,9.25
1825.2,73.00,63.75,9.25
1826.2,73.25,63.75,9.50
1827.2,73.25,64.25,9.00
1828.2,73.50,63.75,9.75
1829.2,73.25,63.75,9.50
1830.2,73.50,64.25,9.25
1831.2,73.00,64.50,8.50
1832.2,73.75,63.75,10.00
1833.2,73.75,63.75,10.00
1834.2,73.75,64.25,9.50
1835.2,73.25,64.25,9.00
1836.2,73.75,64.00,9.75
1837.2,73.75,64.00,9.75
1838.2,73.50,64.25,9.25
1839.2,73.75,64.00,9.75
1840.2,73.50,64.25,9.25
1841.2,73.50,64.50,9.00
1842.2,73.50,64.50,9.00
1843.2,74.00,64.50,9.50
1844.2,74.00,64.50,9.50
1845.2,73.50,64.75,8.75
1846.2,73.75,64.50,9.25
1847.2,73.50,64.50,9.00
1848.2,74.00,64.75,9.25
1849.2,73.75,64.75,9.00
1850.2,74.00,64.50,9.50
1851.2,74.00,64.75,9.25
1852.2,74.00,64.25,9.75
1853.2,74.25,64.75,9.50
1854.2,74.00,64.75,9.25
1855.2,74.00,64.50,9.50
1856.2,74.00,64.75,9.25
1857.2,74.25,64.25,10.00
1858.2,73.75,64.75,9.00
1859.2,74.25,64.50,9.75
1860.2,74.25,64.75,9.50
1861.3,74.25,64.00,10.25
1862.3,74.25,65.00,9.25
1863.3,74.25,65.00,9.25
1864.3,73.75,65.00,8.75
1865.3,74.25,65.00,9.25
1866.3,74.25,65.00,9.25
1867.3,74.00,64.50,9.50
1868.3,74.25,65.00,9.25
1869.3,74.50,65.00,9.50
1870.3,74.50,65.00,9.50
1871.3,74.50,65.00,9.50
1872.3,74.50,64.50,10.00
1873.3,74.00,65.25,8.75
1874.3,74.75,65.25,9.50
1875.3,74.25,65.25,9.00
1876.3,74.50,65.25,9.25
1877.3,74.75,65.00,9.75
1878.3,74.50,65.00,9.50
1879.3,74.75,64.75,10.00
1880.3,74.75,65.25,9.50
1881.3,74.50,65.25,9.25
1882.3,74.50,65.00,9.50
1883.3,74.25,65.00,9.25
1884.3,74.75,64.75,10.00
1885.3,74.25,64.50,9.75
1886.3,74.25,65.25,9.00
1887.3,74.75,65.25,9.50
1888.3,75.00,64.75,10.25
1889.3,74.75,65.25,9.50
1890.3,74.50,65.50,9.00
1891.3,74.25,65.00,9.25
1892.3,74.50,65.25,9.25
1893.3,74.75,65.50,9.25
1894.3,75.00,65.25,9.75
1895.3,75.00,65.50,9.50
1896.3,74.75,65.50,9.25
1897.3,75.00,65.75,9.25
1898.4,74.75,65.25,9.50
1899.4,75.25,65.25,10.00
1900.4,75.00,65.75,9.25
1901.4,75.00,65.25,9.75
1902.4,75.25,65.75,9.50
1903.4,74.75,65.75,9.00
1904.4,75.25,65.75,9.50
1905.4,75.00,65.75,9.25
1906.4,75.00,65.75,9.25
1907.4,74.75,65.75,9.00
1908.4,75.25,65.75,9.50
1909.4,75.25,65.75,9.50
1910.4,74.75,65.75,9.00
1911.4,75.50,65.50,10.00
1912.4,75.25,65.50,9.75
1913.4,75.50,65.25,10.25
1914.4,75.50,65.75,9.75
1915.4,75.25,66.00,9.25
1916.4,75.00,65.50,9.50
1917.4,75.50,66.00,9.50
1918.4,75.50,65.75,9.75
1919.4,75.00,66.00,9.00
1920.4,75.00,65.50,9.50
1921.4,75.50,66.00,9.50
1922.4,75.25,66.00,9.25
1923.4,75.25,66.25,9.00
1924.4,75.50,65.75,9.75
1925.4,75.75,66.25,9.50
1926.4,75.75,66.00,9.75
1927.4,75.50,66.25,9.25
1928.4,75.75,66.00,9.75
1929.4,76.00,66.25,9.75
1930.4,75.75,66.25,9.50
1931.4,76.00,66.25,9.75
1932.4,75.50,66.25,9.25
1933.4,75.75,66.25,9.50
1934.5,75.25,66.00,9.25
1935.5,76.00,66.25,9.75
1936.5,76.00,66.00,10.00
1937.5,75.00,66.50,8.50
1938.5,76.00,66.00,10.00
1939.5,76.00,66.50,9.50
1940.5,76.25,66.25,10.00
1941.5,76.00,66.50,9.50
1942.5,76.00,66.50,9.50
1943.5,76.00,66.50,9.50
1944.5,75.50,66.50,9.00
1945.5,75.75,66.00,9.75
1946.5,76.00,66.25,9.75
1947.5,75.75,66.50,9.25
1948.5,76.25,65.75,10.50
1949.5,75.75,66.50,9.25
1950.5,76.00,66.75,9.25
1951.5,76.00,66.75,9.25
1952.5,76.25,66.75,9.50
1953.5,76.25,66.75,9.50
1954.5,76.00,66.00,10.00
1955.5,76.25,66.50,9.75
1956.5,76.25,66.75,9.50
1957.5,76.25,66.25,10.00
1958.5,76.50,66.75,9.75
1959.5,76.00,66.75,9.25
1960.5,76.25,66.50,9.75
1961.5,76.25,66.50,9.75
1962.5,76.50,66.75,9.75
1963.5,76.00,66.75,9.25
1964.5,76.50,66.50,10.00
1965.5,76.50,66.75,9.75
1966.5,76.00,67.00,9.00
1967.5,75.75,67.00,8.75
1968.5,76.25,67.00,9.25
1969.5,76.25,67.00,9.25
1970.5,76.75,67.25,9.50
1971.6,76.25,67.25,9.00
1972.6,76.00,66.50,9.50
1973.6,76.75,66.75,10.00
1974.6,76.25,67.00,9.25
1975.6,76.50,67.00,9.50
1976.6,76.50,67.00,9.50
1977.6,76.25,66.75,9.50
1978.6,76.50,67.00,9.50
1979.6,76.50,67.00,9.50
1980.6,76.50,67.00,9.50
1981.6,76.00,67.25,8.75
1982.6,76.75,66.25,10.50
1983.6,76.75,66.75,10.00
1984.6,77.00,66.75,10.25
1985.6,76.50,67.00,9.50
1986.6,76.75,66.75,10.00
1987.6,77.00,67.00,10.00
1988.6,77.00,66.50,10.50
1989.6,77.00,67.75,9.25
1990.6,77.00,67.50,9.50
1991.6,77.00,67.25,9.75
1992.6,77.00,67.50,9.50
1993.6,76.75,67.00,9.75
1994.6,77.00,67.50,9.50
1995.6,77.00,67.50,9.50
1996.6,76.75,67.50,9.25
1997.6,77.25,67.50,9.75
1998.6,77.25,67.25,10.00
1999.6,77.25,67.25,10.00
2000.6,77.25,67.75,9.50
2001.6,77.00,67.50,9.50
2002.6,76.75,67.50,9.25
2003.6,77.25,67.25,10.00
2004.6,77.25,67.25,10.00
2005.6,77.25,67.25,10.00
2006.6,77.25,67.25,10.00
2007.6,77.25,67.75,9.50
2008.7,76.75,67.75,9.00
2009.7,77.25,67.50,9.75
2010.7,77.25,67.25,10.00
2011.7,77.50,68.00,9.50
2012.7,77.25,67.75,9.50
2013.7,77.25,68.00,9.25
2014.7,77.50,68.00,9.50
2015.7,77.50,68.00,9.50
2016.7,77.50,67.50,10.00
2017.7,77.50,67.25,10.25
2018.7,77.50,67.75,9.75
2019.7,77.50,68.00,9.50
2020.7,77.50,68.00,9.50
2021.7,77.75,68.00,9.75
2022.7,77.50,67.75,9.75
2023.7,77.25,67.50,9.75
2024.7,77.75,68.00,9.75
2025.7,76.75,67.50,9.25
2026.7,77.75,68.00,9.75
2027.7,77.50,68.25,9.25
2028.7,77.75,68.00,9.75
2029.7,77.75,67.75,10.00
2030.7,77.75,68.00,9.75
2031.7,77.75,68.25,9.50
2032.7,77.50,68.25,9.25
2033.7,78.25,68.00,10.25
2034.7,77.75,68.25,9.50
2035.7,78.00,68.00,10.00
2036.7,78.00,67.75,10.25
2037.7,77.50,68.25,9.25
2038.7,78.00,68.00,10.00
2039.7,78.00,68.25,9.75
2040.7,77.25,68.00,9.25
2041.7,78.00,68.00,10.00
2042.7,78.00,68.25,9.75
2043.7,78.00,68.50,9.50
2044.7,78.00,68.00,10.00
2045.8,78.25,68.25,10.00
2046.8,77.75,68.50,9.25
2047.8,78.25,68.75,9.50
2048.8,78.25,68.50,9.75
2049.8,78.00,68.25,9.75
2050.8,78.00,68.50,9.50
2051.8,78.25,68.50,9.75
2052.8,78.50,68.25,10.25
2053.8,78.00,68.75,9.25
2054.8,78.25,68.50,9.75
2055.8,78.25,68.75,9.50
2056.8,78.25,68.75,9.50
2057.8,78.50,68.75,9.75
2058.8,78.50,68.75,9.75
2059.8,78.00,68.50,9.50
2060.8,78.25,68.25,10.00
2061.8,78.00,68.50,9.50
2062.8,78.50,68.75,9.75
2063.8,78.50,68.25,10.25
2064.8,78.50,68.50,10.00
2065.8,78.50,68.50,10.00
2066.8,78.50,68.75,9.75
2067.8,78.50,68.75,9.75
2068.8,78.50,68.75,9.75
2069.8,78.25,68.25,10.00
2070.8,78.50,68.75,9.75
2071.8,78.75,69.00,9.75
2072.8,78.50,68.75,9.75
2073.8,78.50,68.50,10.00
2074.8,78.25,68.25,10.00
2075.8,78.50,68.25,10.25
2076.8,78.25,68.25,10.00
2077.8,78.00,68.50,9.50
2078.8,78.75,69.00,9.75
2079.8,78.75,69.00,9.75
2080.8,78.50,68.50,10.00
2081.9,78.50,69.00,9.50
2082.9,79.00,69.00,10.00
2083.9,79.00,69.00,10.00
2084.9,79.00,69.00,10.00
2085.9,78.75,69.00,9.75
2086.9,78.50,69.00,9.50
2087.9,79.00,69.00,10.00
2088.9,78.75,68.75,10.00
2089.9,78.25,69.00,9.25
2090.9,79.00,68.75,10.25
2091.9,78.75,69.00,9.75
2092.9,79.00,69.25,9.75
2093.9,79.00,69.00,10.00
2094.9,79.00,69.25,9.75
2095.9,79.00,69.25,9.75
2096.9,79.00,69.00,10.00
2097.9,79.00,69.00,10.00
2098.9,79.00,69.00,10.00
2099.9,79.00,69.50,9.50
2100.9,79.25,69.00,10.25
2101.9,79.00,69.00,10.00
2102.9,79.00,69.00,10.00
2103.9,79.00,69.25,9.75
2104.9,79.00,69.25,9.75
2105.9,79.50,69.00,10.50
2106.9,79.00,69.25,9.75
2107.9,79.25,69.50,9.75
2108.9,79.25,69.50,9.75
2109.9,79.25,69.00,10.25
2110.9,79.50,69.00,10.50
2111.9,79.50,69.25,10.25
2112.9,79.00,69.25,9.75
2113.9,78.75,69.50,9.25
2114.9,79.25,69.25,10.00
2115.9,79.00,69.50,9.50
2116.9,79.50,68.75,10.75
2117.9,79.50,69.25,10.25
2119.0,79.50,69.75,9.75
2120.0,79.50,69.25,10.25
2121.0,79.25,69.75,9.50
2122.0,79.25,69.75,9.50
2123.0,79.25,69.25,10.00
2124.0,79.25,69.75,9.50
2125.0,79.75,69.50,10.25
2126.0,79.50,69.50,10.00
2127.0,80.00,69.50,10.50
2128.0,79.75,69.50,10.25
2129.0,79.75,69.75,10.00
2130.0,79.75,70.00,9.75
2131.0,79.75,69.75,10.00
2132.0,79.75,69.25,10.50
2133.0,79.50,69.75,9.75
2134.0,79.75,69.75,10.00
2135.0,79.50,70.00,9.50
2136.0,79.75,70.00,9.75
2137.0,79.75,69.75,10.00
2138.0,79.75,70.00,9.75
2139.0,80.00,70.00,10.00
2140.0,79.75,70.00,9.75
2141.0,79.75,70.00,9.75
2142.0,80.00,69.50,10.50
2143.0,79.75,69.75,10.00
2144.0,79.75,69.50,10.25
2145.0,79.75,70.00,9.75
2146.0,79.75,69.75,10.00
2147.0,79.75,69.75,10.00
2148.0,79.50,70.00,9.50
2149.0,80.00,69.75,10.25
2150.0,80.00,69.75,10.25
2151.0,79.75,70.00,9.75
2152.0,80.25,69.75,10.50
2153.0,80.25,70.00,10.25
2154.0,79.75,70.25,9.50
2155.0,80.00,70.25,9.75
2156.1,80.25,69.75,10.50
2157.1,80.25,70.25,10.00
2158.1,80.25,70.25,10.00
2159.1,80.25,70.00,10.25
2160.1,80.25,70.00,10.25
2161.1,79.75,70.25,9.50
2162.1,79.75,70.25,9.50
2163.1,80.25,70.25,10.00
2164.1,80.50,70.50,10.00
2165.1,80.00,70.50,9.50
2166.1,80.25,70.50,9.75
2167.1,80.50,70.50,10.00
2168.1,80.00,70.50,9.50
2169.1,80.50,70.25,10.25
2170.1,80.50,70.50,10.00
2171.1,80.50,70.25,10.25
2172.1,80.50,70.75,9.75
2173.1,80.50,70.25,10.25
2174.1,80.50,70.25,10.25
2175.1,80.50,70.00,10.50
2176.1,80.50,70.25,10.25
2177.1,80.50,69.75,10.75
2178.1,80.00,70.75,9.25
2179.1,80.50,70.00,10.50
2180.1,80.50,70.75,9.75
2181.1,80.50,70.50,10.00
2182.1,80.75,69.75,11.00
2183.1,80.50,70.75,9.75
2184.1,80.50,70.75,9.75
2185.1,80.75,70.75,10.00
2186.1,80.75,70.75,10.00
2187.1,80.75,70.25,10.50
2188.1,80.75,70.75,10.00
2189.1,80.50,70.75,9.75
2190.1,80.75,71.00,9.75
2191.1,80.75,70.25,10.50
2192.1,81.00,70.50,10.50
2193.2,80.75,70.75,10.00
2194.2,80.50,71.00,9.50
2195.2,80.50,70.50,10.00
2196.2,80.50,71.00,9.50
2197.2,81.50,71.00,10.50
2198.2,80.50,70.50,10.00
2199.2,81.00,70.50,10.50
2200.2,81.00,71.00,10.00
2201.2,81.00,70.75,10.25
2202.2,81.00,70.75,10.25
2203.2,81.50,71.25,10.25
2204.2,81.00,71.25,9.75
2205.2,81.25,71.25,10.00
2206.2,81.25,70.75,10.50
2207.2,81.25,71.25,10.00
2208.2,81.25,71.25,10.00
2209.2,81.00,71.25,9.75
2210.2,81.00,71.25,9.75
2211.2,81.00,71.00,10.00
2212.2,81.25,71.25,10.00
2213.2,81.25,71.25,10.00
2214.2,81.00,71.25,9.75
2215.2,81.25,71.25,10.00
2216.2,81.50,71.25,10.25
2217.2,81.25,71.25,10.00
2218.2,81.25,71.50,9.75
2219.2,81.50,71.25,10.25
2220.2,81.00,71.25,9.75
2221.2,81.25,71.25,10.00
2222.2,81.25,71.00,10.25
2223.2,81.50,71.50,10.00
2224.2,81.25,71.00,10.25
2225.2,81.50,71.50,10.00
2226.2,81.50,71.50,10.00
2227.2,81.00,71.00,10.00
2228.3,81.50,71.50,10.00
2229.3,81.25,71.50,9.75
2230.3,81.25,71.25,10.00
2231.3,81.50,71.75,9.75
2232.3,81.75,71.00,10.75
2233.3,81.50,71.50,10.00
2234.3,81.50,71.25,10.25
2235.3,81.50,71.50,10.00
2236.3,81.75,71.50,10.25
2237.3,81.75,71.75,10.00
2238.3,81.25,71.25,10.00
2239.3,81.50,71.75,9.75
2240.3,81.50,71.75,9.75
2241.3,81.75,71.75,10.00
2242.3,81.75,71.25,10.50
2243.3,81.75,71.50,10.25
2244.3,81.75,71.25,10.50
2245.3,81.25,71.25,10.00
2246.3,81.75,71.75,10.00
2247.3,81.75,71.50,10.25
2248.3,81.50,71.25,10.25
2249.3,82.25,72.00,10.25
2250.3,81.50,71.75,9.75
2251.3,81.75,71.50,10.25
2252.3,82.00,71.75,10.25
2253.3,81.75,72.00,9.75
2254.3,82.00,71.75,10.25
2255.3,81.50,72.00,9.50
2256.3,81.75,71.75,10.00
2257.3,82.00,71.50,10.50
2258.3,82.00,72.00,10.00
2259.3,81.50,71.50,10.00
2260.3,82.00,71.75,10.25
2261.3,82.00,71.75,10.25
2262.3,82.25,71.75,10.50
2263.3,82.00,71.75,10.25
2264.3,82.25,72.00,10.25
2265.4,82.00,71.50,10.50
2266.4,82.25,72.25,10.00
2267.4,82.25,72.25,10.00
2268.4,82.25,72.25,10.00
2269.4,82.00,72.25,9.75
2270.4,81.75,71.75,10.00
2271.4,82.00,72.25,9.75
2272.4,82.25,72.25,10.00
2273.4,82.25,72.00,10.25
2274.4,82.00,72.25,9.75
2275.4,82.25,71.75,10.50
2276.4,82.00,72.25,9.75
2277.4,82.50,72.25,10.25
2278.4,82.25,72.25,10.00
2279.4,82.25,71.75,10.50
2280.4,82.50,72.25,10.25
2281.4,82.25,72.00,10.25
2282.4,82.50,71.75,10.75
2283.4,82.25,71.75,10.50
2284.4,82.00,72.50,9.50
2285.4,82.25,72.50,9.75
2286.4,82.25,72.50,9.75
2287.4,82.25,72.50,9.75
2288.4,82.50,72.00,10.50
2289.4,82.00,72.00,10.00
2290.4,82.50,72.00,10.50
2291.4,82.50,72.00,10.50
2292.4,82.50,71.50,11.00
2293.4,82.50,72.25,10.25
2294.4,82.50,72.00,10.50
2295.4,82.50,72.50,10.00
2296.4,82.50,72.25,10.25
2297.4,82.25,72.75,9.50
2298.4,82.50,72.75,9.75
2299.4,82.75,72.00,10.75
2300.4,82.75,72.75,10.00
2301.4,82.50,72.75,9.75
2302.5,82.50,72.50,10.00
2303.5,82.75,72.50,10.25
2304.5,82.75,72.50,10.25
2305.5,82.75,72.25,10.50
2306.5,82.75,72.25,10.50
2307.5,82.75,72.50,10.25
2308.5,82.50,71.75,10.75
2309.5,83.00,72.50,10.50
2310.5,82.50,72.75,9.75
2311.5,83.00,72.25,10.75
2312.5,83.00,72.75,10.25
2313.5,82.50,72.50,10.00
2314.5,82.75,72.25,10.50
2315.5,82.50,72.25,10.25
2316.5,83.00,73.00,10.00
2317.5,82.50,72.00,10.50
2318.5,83.00,72.50,10.50
2319.5,83.25,73.00,10.25
2320.5,83.00,73.00,10.00
2321.5,82.50,73.00,9.50
2322.5,83.00,72.75,10.25
2323.5,83.00,72.75,10.25
2324.5,83.00,73.00,10.00
2325.5,83.25,72.50,10.75
2326.5,83.25,73.00,10.25
2327.5,83.00,72.75,10.25
2328.5,83.00,72.50,10.50
2329.5,83.25,73.00,10.25
2330.5,83.25,73.25,10.00
2331.5,83.25,72.75,10.50
2332.5,83.25,72.75,10.50
2333.5,83.25,72.25,11.00
2334.5,83.00,73.00,10.00
2335.5,83.00,73.25,9.75
2336.5,83.25,72.75,10.50
2337.5,83.25,73.00,10.25
2338.6,83.00,72.50,10.50
2339.6,83.25,73.25,10.00
2340.6,83.25,73.25,10.00
2341.6,83.25,73.25,10.00
2342.6,83.50,72.75,10.75
2343.6,83.00,73.25,9.75
2344.6,83.25,72.75,10.50
2345.6,83.50,73.25,10.25
2346.6,83.50,73.25,10.25
2347.6,83.00,73.00,10.00
2348.6,83.00,73.25,9.75
2349.6,83.25,73.00,10.25
2350.6,83.50,72.75,10.75
2351.6,83.75,72.50,11.25
2352.6,83.00,73.25,9.75
2353.6,83.25,73.25,10.00
2354.6,83.00,73.00,10.00
2355.6,83.50,73.25,10.25
2356.6,83.50,73.50,10.00
2357.6,82.75,73.25,9.50
2358.6,83.75,73.50,10.25
2359.6,83.75,73.25,10.50
2360.6,83.25,73.50,9.75
2361.6,83.50,73.00,10.50
2362.6,83.75,73.00,10.75
2363.6,83.75,73.25,10.50
2364.6,84.00,72.75,11.25
2365.6,83.75,73.25,10.50
2366.6,83.50,73.00,10.50
2367.6,83.50,73.75,9.75
2368.6,84.00,73.00,11.00
2369.6,83.25,73.25,10.00
2370.6,84.00,73.50,10.50
2371.6,83.75,73.25,10.50
2372.6,84.00,73.50,10.50
2373.6,83.25,73.50,9.75
2374.6,84.00,73.75,10.25
2375.7,84.00,73.75,10.25
2376.7,83.75,73.00,10.75
2377.7,84.25,74.00,10.25
2378.7,83.50,73.75,9.75
2379.7,83.75,73.25,10.50
2380.7,84.00,73.25,10.75
2381.7,84.00,73.75,10.25
2382.7,83.50,73.75,9.75
2383.7,84.00,73.75,10.25
2384.7,84.25,73.75,10.50
2385.7,83.75,73.75,10.00
2386.7,84.25,73.75,10.50
2387.7,83.50,73.75,9.75
2388.7,84.00,73.75,10.25
2389.7,84.25,73.75,10.50
2390.7,83.75,74.25,9.50
2391.7,84.25,74.00,10.25
2392.7,84.25,73.50,10.75
2393.7,84.00,73.75,10.25
2394.7,84.25,73.50,10.75
2395.7,83.75,73.50,10.25
2396.7,83.75,74.00,9.75
2397.7,84.25,74.25,10.00
2398.7,84.50,73.75,10.75
2399.7,84.50,74.00,10.50
2400.7,84.50,74.25,10.25
2401.7,84.25,73.75,10.50
2402.7,84.25,73.75,10.50
2403.7,84.50,73.75,10.75
2404.7,84.75,73.50,11.25
2405.7,84.50,74.00,10.50
2406.7,84.50,74.25,10.25
2407.7,84.50,74.00,10.50
2408.7,84.75,74.25,10.50
2409.7,84.50,74.25,10.25
2410.7,84.75,74.50,10.25
2411.8,84.25,74.25,10.00
2412.8,84.50,73.75,10.75
2413.8,84.75,73.75,11.00
2414.8,84.50,74.00,10.50
2415.8,84.25,74.25,10.00
2416.8,84.50,74.25,10.25
2417.8,84.75,74.25,10.50
2418.8,84.75,73.75,11.00
2419.8,84.50,73.75,10.75
2420.8,84.25,73.50,10.75
2421.8,84.25,74.00,10.25
2422.8,84.75,74.00,10.75
2423.8,84.50,74.25,10.25
2424.8,84.75,74.25,10.50
2425.8,85.00,74.25,10.75
2426.8,85.00,74.00,11.00
2427.8,84.25,74.00,10.25
2428.8,84.50,74.25,10.25
2429.8,85.00,74.25,10.75
2430.8,84.25,74.25,10.00
2431.8,84.75,74.50,10.25
2432.8,84.75,74.25,10.50
2433.8,84.50,74.00,10.50
2434.8,84.50,74.25,10.25
2435.8,85.00,74.00,11.00
2436.8,85.00,74.75,10.25
2437.8,85.00,74.25,10.75
2438.8,85.00,74.50,10.50
2439.8,84.75,74.50,10.25
2440.8,85.00,74.75,10.25
2441.8,84.50,74.75,9.75
2442.8,84.50,74.25,10.25
2443.8,85.00,74.25,10.75
2444.8,85.25,74.25,11.00
2445.8,85.00,74.50,10.50
2446.8,85.25,74.50,10.75
2447.9,85.25,74.50,10.75
2448.9,84.50,74.50,10.00
2449.9,84.75,74.25,10.50
2450.9,84.75,74.50,10.25
2451.9,85.00,74.25,10.75
2452.9,84.75,74.50,10.25
2453.9,85.25,74.25,11.00
2454.9,85.00,74.25,10.75
2455.9,85.25,74.50,10.75
2456.9,85.25,74.50,10.75
2457.9,85.00,74.75,10.25
2458.9,85.00,75.00,10.00
2459.9,85.25,74.75,10.50
2460.9,85.50,74.75,10.75
2461.9,85.50,74.50,11.00
2462.9,85.25,75.00,10.25
2463.9,85.00,75.00,10.00
2464.9,85.50,74.50,11.00
2465.9,85.25,74.50,10.75
2466.9,85.25,74.50,10.75
2467.9,85.25,74.75,10.50
2468.9,85.50,75.00,10.50
2469.9,85.25,75.25,10.00
2470.9,85.75,74.75,11.00
2471.9,85.50,74.75,10.75
2472.9,85.50,74.75,10.75
2473.9,85.50,75.00,10.50
2474.9,85.50,75.25,10.25
2475.9,84.75,74.50,10.25
2476.9,85.25,74.75,10.50
2477.9,85.50,74.50,11.00
2478.9,85.75,74.75,11.00
2479.9,85.25,75.00,10.25
2480.9,85.50,74.75,10.75
2481.9,85.50,74.75,10.75
2482.9,85.50,74.75,10.75
2484.0,85.75,75.25,10.50
2485.0,85.75,74.50,11.25
2486.0,85.25,74.75,10.50
2487.0,85.50,75.00,10.50
2488.0,85.75,74.25,11.50
2489.0,85.75,75.00,10.75
2490.0,85.75,74.50,11.25
2491.0,85.75,75.00,10.75
2492.0,85.50,74.75,10.75
2493.0,85.25,75.25,10.00
2494.0,85.50,74.75,10.75
2495.0,85.25,74.75,10.50
2496.0,85.25,75.00,10.25
2497.0,85.50,75.00,10.50
2498.0,85.75,75.00,10.75
2499.0,85.50,74.50,11.00
2500.0,85.50,75.25,10.25
2501.0,86.00,75.25,10.75
2502.0,85.50,75.25,10.25
2503.0,85.75,74.75,11.00
2504.0,85.75,75.00,10.75
2505.0,85.25,75.25,10.00
2506.0,85.25,75.00,10.25
2507.0,85.75,75.25,10.50
